Date,Outcomes,Predominant function of establishment,Establishment,Adjudicator,Sex,Age group,Ethnicity,Religion,Offence,,Count
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,,3
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,a Christian,Other offences,,19
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,,9
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,,8
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,a Christian,Violence,,2
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,a Christian,Violence,,1
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,a Christian,Violence,,1
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,a Christian,Wilful Damage,,5
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,b Muslim,Other offences,,1
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,b Muslim,Unauthorised transactions,,1
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,,8
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,,2
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Other offences,,3
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,,5
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,,6
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,,1
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Violence,,2
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Violence,,3
Q1,Proved,Local,Preston,Governor,M,30 - 39,e White,i No religion,Wilful Damage,,3
Q1,Proved,Local,Preston,Governor,M,40 - 49,a Asian or Asian British,b Muslim,Disobedience/disrespect,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,a Asian or Asian British,c Hindu,Unauthorised transactions,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,,2
Q1,Proved,Local,Preston,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,a Christian,Other offences,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,i No religion,Unauthorised transactions,,3
Q1,Proved,Local,Preston,Governor,M,40 - 49,c Mixed/ Multiple ethnic groups,i No religion,Disobedience/disrespect,,3
Q1,Proved,Local,Preston,Governor,M,40 - 49,c Mixed/ Multiple ethnic groups,i No religion,Violence,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,c Mixed/ Multiple ethnic groups,i No religion,Wilful Damage,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,,2
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,a Christian,Other offences,,11
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,,7
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,,2
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,a Christian,Wilful Damage,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,e Buddhist,Other offences,,2
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,e Buddhist,Unauthorised transactions,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,f Jewish,Other offences,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,,2
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,i No religion,Other offences,,2
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,,3
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,,2
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,,2
Q1,Proved,Local,Preston,Governor,M,40 - 49,e White,i No religion,Violence,,1
Q1,Proved,Local,Preston,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,,2
Q1,Proved,Local,Preston,Governor,M,50 - 59,e White,a Christian,Unauthorised transactions,,1
Q1,Proved,Local,Preston,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,,2
Q1,Proved,Local,Preston,Governor,M,50 - 59,e White,i No religion,Other offences,,1
Q1,Proved,Local,Preston,Governor,M,70 and over,e White,a Christian,Violence,,1
Q1,Proved,Local,Preston,Independent adjudicator,M,18 - 20,e White,i No religion,Unauthorised transactions,,1
Q1,Proved,Local,Preston,Independent adjudicator,M,18 - 20,e White,i No religion,Unauthorised transactions,,1
Q1,Proved,Local,Preston,Independent adjudicator,M,18 - 20,e White,i No religion,Violence,,1
Q1,Proved,Local,Preston,Independent adjudicator,M,21 - 24,e White,i No religion,Wilful Damage,,1
Q1,Proved,Local,Preston,Independent adjudicator,M,30 - 39,e White,a Christian,Unauthorised transactions,,2
Q1,Proved,Local,Preston,Independent adjudicator,M,30 - 39,e White,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Preston,Independent adjudicator,M,30 - 39,e White,i No religion,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,18 - 20,e White,a Christian,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,18 - 20,e White,i No religion,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,18 - 20,e White,i No religion,Unauthorised transactions,,2
Q1,Proved,Local,Swansea,Governor,M,18 - 20,e White,i No religion,Violence,,2
Q1,Proved,Local,Swansea,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,a Christian,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,b Muslim,Violence,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,d Other ethnic group,b Muslim,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,d Other ethnic group,b Muslim,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,21 - 24,d Other ethnic group,b Muslim,Violence,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,d Other ethnic group,b Muslim,Wilful Damage,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,21 - 24,e White,a Christian,Violence,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,e White,a Christian,Wilful Damage,,1
Q1,Proved,Local,Swansea,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,21 - 24,e White,i No religion,Unauthorised transactions,,3
Q1,Proved,Local,Swansea,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,d Other ethnic group,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,a Christian,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,a Christian,Other offences,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,a Christian,Violence,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,a Christian,Wilful Damage,,2
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,,2
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,,3
Q1,Proved,Local,Swansea,Governor,M,25 - 29,e White,i No religion,Wilful Damage,,1
Q1,Proved,Local,Swansea,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,a Christian,Unauthorised transactions,,2
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,,3
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,,8
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,,3
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Other offences,,1
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,,3
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,,4
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,,2
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Violence,,2
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,a Christian,Wilful Damage,,2
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,b Muslim,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,b Muslim,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,b Muslim,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,,8
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,,6
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Other offences,,1
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,,5
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,,5
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Violence,,1
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Violence,,1
Q1,Proved,Local,Swansea,Governor,M,30 - 39,e White,i No religion,Wilful Damage,,2
Q1,Proved,Local,Swansea,Governor,M,40 - 49,c Mixed/ Multiple ethnic groups,i No religion,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,,3
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Other offences,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Other offences,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,,3
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Violence,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,a Christian,Wilful Damage,,4
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,f Jewish,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,,6
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,i No religion,Other offences,,1
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,,6
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,,6
Q1,Proved,Local,Swansea,Governor,M,40 - 49,e White,i No religion,Wilful Damage,,1
Q1,Proved,Local,Swansea,Governor,M,50 - 59,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,50 - 59,d Other ethnic group,b Muslim,Unauthorised transactions,,2
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,,4
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,a Christian,Other offences,,6
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,a Christian,Violence,,2
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,a Christian,Wilful Damage,,8
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,,2
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,i No religion,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Governor,M,50 - 59,e White,i No religion,Unauthorised transactions,,1
Q1,Proved,Local,Swansea,Independent adjudicator,M,50 - 59,e White,a Christian,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,a Asian or Asian British,b Muslim,Disobedience/disrespect,,3
Q1,Proved,Local,Thameside,Governor,M,18 - 20,a Asian or Asian British,b Muslim,Other offences,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,a Asian or Asian British,b Muslim,Unauthorised transactions,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,a Asian or Asian British,b Muslim,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,a Asian or Asian British,b Muslim,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,,3
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Other offences,,4
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,,4
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Violence,,3
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,,3
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,,2
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,,3
Q1,Proved,Local,Thameside,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,i No religion,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,c Mixed/ Multiple ethnic groups,a Christian,Disobedience/disrespect,,2
Q1,Proved,Local,Thameside,Governor,M,18 - 20,c Mixed/ Multiple ethnic groups,a Christian,Other offences,,2
Q1,Proved,Local,Thameside,Governor,M,18 - 20,c Mixed/ Multiple ethnic groups,a Christian,Other offences,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,c Mixed/ Multiple ethnic groups,b Muslim,Other offences,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,c Mixed/ Multiple ethnic groups,b Muslim,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,a Christian,Other offences,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,a Christian,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,a Christian,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,b Muslim,Disobedience/disrespect,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,b Muslim,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,b Muslim,Violence,,2
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,i No religion,Disobedience/disrespect,,2
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,i No religion,Other offences,,1
Q1,Proved,Local,Thameside,Governor,M,18 - 20,d Other ethnic group,i No religion,Violence,,2
Q1,Proved,Local,Thameside,Governor,M,18 - 20,e White,a Christian,Unauthorised transactions,,2
Q1,Proved,Local,Thameside,Governor,M,18 - 20,e White,a Christian,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Disobedience/disrespect,,4
Q1,Proved,Local,Thameside,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Violence,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,a Asian or Asian British,i No religion,Disobedience/disrespect,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,,5
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,,3
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Other offences,,2
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Other offences,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,,7
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Violence,,2
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Violence,,3
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Violence,,3
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Wilful Damage,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,,5
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences,,2
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,,1
Q1,Proved,Local,Thameside,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,,3
